Text	Date	Favorites	Retweets	Tweet_ID
"""@realDonaldTrump & @HillaryClinton κορυφαία POLLS με μία εβδομάδα έως την #IowaCaucus ... ΠΕΡΙΣΣΟΤΕΡΑ στις εκλογές του 2016 ΜΕΡΑ στις @FoxBusiness 7:00"" "	1/25/16 18:50	2418	652	6.9177e+17
Phyllis Schlaflyâ € Ã ›Φόρουμ Eagle: â € Ã› National · Η εθνική κριτική θα αποτύχει το επόμενο έτοςâ € ° ›Âªhttp: //www.breitbart.com/big-government/2016/01/25/ αποκλειστικό-schlaflys-eagle-forum-national-review-will-defunct-next-year / Ã ¥ ÃŠâ € ° Ã ›_ 	1/25/16 18:32	2813	1127	6.91766e+17
Αναχώρηση τώρα για το Νιού Χάμσαϊρ. Μεγάλο πλήθος - ανυπομονώ! # ΦΙΤΝ 	1/25/16 17:13	3677	871	6.91746e+17
Τα ψέματα του Cruz είναι σχεδόν τόσο άσχημα όσο του Jeb. Αυτοί οι πολιτικοί θα κάνουν οτιδήποτε για να παραμείνουν στη γούρνα! 	1/25/16 17:04	5052	1820	6.91744e+17
Ο Κρουζ πέφτει γρήγορα στις πρόσφατες δημοσκοπήσεις - πέφτοντας σαν βράχος. Τα ψέματα δεν λειτουργούν ποτέ! 	1/25/16 17:02	4660	1614	6.91743e+17
Ο Τεντ Κρουζ είναι νευρικό ναυάγιο. Κάνει απερίσκεπτες χρεώσεις που δεν φροντίζουν την αλήθεια! Η δημοσκόπηση του είναι πολύ κάτω! 	1/25/16 17:00	4649	1489	6.91743e+17
Θα είμαι στο @CNNSitRoom με το @wolfblitzer από τις 5-7 μ.μ. στο @CNN. 	1/25/16 16:47	2558	653	6.91739e+17
Θα είμαι αύριο με τη Μαρία στο Fox Business Network αύριο κατά τις 7πμ και 8πμ ET. 	1/25/16 16:02	3068	984	6.91728e+17
Μάθετε πού να #VoteTrump το βράδυ του Καυκάσου στην Αϊόβα στις 2/1/16!  #IACaucus #FITN # Trump2016  https://www.facebook.com/DonaldTrump/posts/10156556845290725Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/ocIpo2DInT 	1/25/16 14:51	3536	1568	6.9171e+17
Η συμφωνία του Ομπάμα έναντι των συμφωνιών του Τραμπ- https://www.instagram.com/p/BA-L4iDGhdN/Ã¥ÃŠ 	1/25/16 13:19	3057	1124	6.91687e+17
Ελάτε μαζί μας στην Αϊόβα, αύριο! #IACaucus # Trump2016 #MakeAmericaGreatAgain  3:00 μ.μ.: http: //www.TrumpMarshalltown.eventbrite.comÃ¥ÃŠ  7:30 μ.μ.: http: //www.TrumpIowaCity.eventbrite.comÃ¥ÃŠ 	1/25/16 13:14	2606	1070	6.91686e+17
Θα είμαι στο The Situation Room με το @wolfblitzer από τις 5-7μμ στο CNN 	1/25/16 11:51	3101	1068	6.91665e+17
Θέλω να κερδίσω για τους ανθρώπους αυτής της μεγάλης χώρας. Οι μόνοι που θα χρωστάω είναι οι ψηφοφόροι. # Τραμπ2016  Βίντεο: https://www.facebook.com/DonaldTrump/videos/10156563265515725/Ã¥ÃŠâ € ^^Ã›_ 	1/25/16 8:46	7958	3352	6.91618e+17
IPSOS / REUTERS POLL  Ευχαριστώ! # Τραμπ2016  # MakeAmericaGreatAgainpic.twitter.com / sbzp75EPSq 	1/25/16 8:32	6076	2698	6.91615e+17
Ήρθε η ώρα για τον Τεντ Κρουζ είτε να λύσει το πρόβλημά του με το FACT ότι γεννήθηκε στον Καναδά και ήταν πολίτης του Καναδά ή έφυγε από τον αγώνα 	1/25/16 8:26	7703	2817	6.91613e+17
"""@Rketeltas: Ο Rubio δεν έχει αρκετή εμπειρία για να είναι Αρχηγός. Ο Rubio είναι ένα αντίγραφο άνθρακα του Ομπάμα. Χρειαζόμαστε έναν πραγματικό ηγέτη Ψηφίστε Τραμπ"" "	1/24/16 23:08	5306	1628	6.91473e+17
"""@ red77angelluis: @realDonaldTrump @NeilTurner_ @YouTube ΑΠΟΣΤΑΣΤΕ ΤΡΑΜΠ !! GO GO TRUMP !! ΗΠΑ! ΗΠΑ!"" "	1/24/16 23:07	2871	763	6.91472e+17
"""@MrJuuon: #WeAreBernie θα ξεπεραστεί από το #WeWantTrump. Είμαστε ανώτεροι και έχουμε περισσότερους υποστηρικτές. #Makeamericagreatagain #trump."" "	1/24/16 23:05	3389	960	6.91472e+17
"""@ Knight276: @ C4 Η αναστροφή ατού πάλι #With_Cruz_you_lose! Κανείς δεν υποστηρίζει την Canuck Cruz #MakeAmericaGreatAgain # trump2016 "	1/24/16 23:04	2589	709	6.91472e+17
"""@ Tuggers56: @PMgeezer Η Χίλαρι τον φοβάται τόσο πολύ. Το GOP τον φοβάει. Ο αμερικανικός λαός τον αγκαλιάζει! Ας τον εκλέξουμε, DonaldTrump "	1/24/16 23:01	4097	1324	6.91471e+17
"""@JoeNBC: Από τον Καναδά έως τη Goldman Sachs στο νεροχύτη της κουζίνας, ο Τραμπ ξεχώρισε τον Κρουζ για 2 εβδομάδες. Https://www.washingtonpost.com/news/the-fix/wp/2016/01/24/poll-donald -trump-won-15-points-on-ted-cruz-in-iowa-in-two-εβδομάδες /? postshare = 2101453660772214 & tid = ss_twÃ ¥ ÃŠâ € ° Ã ›_"" "	1/24/16 17:20	3507	1298	6.91385e+17
"""@ MaryAnn1942: @realDonaldTrump @CBSNews ... Είσαι σαν τον Σούπερμαν, παντού! Αλλά συνεχίζω. Ωραία! "	1/24/16 17:14	2871	747	6.91384e+17
"""@ M0ther0f2kids: @meetthepress @NBCNews @clewandowski Όλοι B έξυπνοι! Ξέρεις βαθιά ότι ο Trump είναι ο ΜΟΝΟ 1 ικανός να οδηγήσει καλύτερα"" "	1/24/16 17:12	3337	983	6.91383e+17
"""@NeilTurner_: @realDonaldTrump https://www.youtube.com/watch?v=1FJ6WYtLgboÃ¥ÃŠâ € ^^Ã›_ Ήρθε η ώρα να επιστρέψουμε την Αμερική! Όχι άλλοι πρόεδροι μαριονετών! #VoteTrump"" Αλήθεια! "	1/24/16 17:10	3774	1396	6.91383e+17
"""@keksec__org: @realDonaldTrump Το είπατε καλύτερα! #MakeAmericaGreatAgain pic.twitter.com/z6R6r2gpyK"" "	1/24/16 17:06	3530	1116	6.91381e+17
Fox News Poll  Ευχαριστώ, Νιού Χάμσαϊρ! # ΦΙΤΝ  # Trump2016pic.twitter.com / jC1qisBbit 	1/24/16 16:06	5489	1989	6.91366e+17
New Fox News Poll  Ευχαριστώ, Αϊόβα! # Τραμπ2016  # IACaucuspic.twitter.com / aCj0Hq20hV 	1/24/16 10:51	6616	2624	6.91287e+17
Θα κάνω το Στρατιωτικό μας τόσο μεγάλο, ισχυρό και δυνατό που κανείς δεν θα τα χάσει μαζί μας. # Τραμπ2016 https://www.facebook.com/DonaldTrump/videos/10156563262030725/Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/PJECpbmkSE 	1/24/16 10:08	12315	4639	6.91276e+17
Θα είμαι στο Face The Nation σήμερα το πρωί σε διάφορες χρονικές στιγμές στις ΗΠΑ @CBSNews Απολαύστε! 	1/24/16 9:13	3606	891	6.91262e+17
Θα είμαι στο @meetthepress σήμερα το πρωί σε διάφορες χρονικές στιγμές στις ΗΠΑ @NBCNews Απολαύστε! 	1/24/16 9:06	3264	843	6.91261e+17
"""@ deacon6375: @realDonaldTrump Πιστεύω ειλικρινά ότι είστε ο μόνος που μπορεί να κάνει το #AmericaGreatAgain. "	1/24/16 4:24	3485	944	6.9119e+17
"""@noamscheiber: Μειώστε σχεδόν 2000 πόντους από την αρχή του έτους, αλλά εξακολουθεί να ξεπερνά τις επενδύσεις της Wall Street στο Jeb. "	1/24/16 4:19	3724	1202	6.91189e+17
"""@ snoozinglion1:. @ realDonaldTrump Υπέροχο σχόλιο μετά το τελευταίο ράλι @rightside στο @YouTube"" Triumph with Trump or lost with Cruz. ""#Excellent"" "	1/24/16 4:09	3177	945	6.91186e+17
"""@ CarolBurnett3: @AnnCoulter Αγαπώ τον τρόπο που θυμάται η Ann Coulter τις πράξεις καλοσύνης σας Donald Trump .... GO Trump, σας αγαπάμε"" "	1/24/16 3:48	3701	1100	6.91181e+17
"""@ snoozinglion1: Full Speech: Donald Trump Campaign Rally in Pella IA (1-23-16) https://youtu.be/Xh8-8ZakkMoÃ¥ÃŠ via @YouTube Ένα από τα καλύτερα του ποτέ"" "	1/24/16 3:47	2472	841	6.91181e+17
Λατρεύω να κάνω σωστές προβλέψεις. Η εθνική κριτική τελείωσε.  http://theweek.com/articles/451963/national-Ã¥ÃŠâ € ^^Ã›_  αναθεώρηση-καταδικασμένη 	1/23/16 20:39	4380	1738	6.91073e+17
Η λέξη είναι ότι το κλάμα @GlennBeck έφυγε από το GOP και δεν έχει το δικαίωμα ψήφου στο δημοτικό δημοτικό. Ηλίθιος σαν βράχος. 	1/23/16 20:21	6913	2718	6.91068e+17
Σοβαρή αμφιβολία στο Ιλινόις ως προς το αν ο Κρουζ μπορεί να διεκδικήσει ή όχι τον Πρόεδρο. Πρώτη από τις πολλές προκλήσεις. € ° Ã ›_ 	1/23/16 20:20	4299	1514	6.91068e+17
Μόλις άφησε μια υπέροχη εκδήλωση στην Πέλλα. Θα πάμε στην εκκλησία αύριο στο Muscatine της Αϊόβα. 	1/23/16 18:36	5237	1401	6.91042e+17
Θα είμαι στο FOX με τον υπέροχο @JudgeJeanine απόψε στις 9 μ.μ. EST! Απολαμβάνω! # Τραμπ2016 	1/23/16 16:42	4957	1553	6.91013e+17
. @ williebosshog μια τιμή για να λάβετε την έγκρισή σας. Είστε φανταστικός τύπος! Δεν θα ξεχαστεί. Ο Ντον και ο Έρικ λένε γεια! 	1/23/16 15:28	4750	1484	6.90995e+17
Προχωρώντας τώρα στην Πέλλα της Αϊόβα. Μεγάλο πλήθος! Θυμηθείτε, ο Trump είναι ένας μεγάλος αγοραστής των Pella windows. Τα λέμε σύντομα! 	1/23/16 15:15	4513	1322	6.90991e+17
Για τους υπέροχους ανθρώπους της Αϊόβα, βρείτε την τοποθεσία σας #IACaucus στη διεύθυνση http: //www.DonaldJTrump.comÃ¥ÃŠ. Είναι τόσο σημαντικό να ψηφίσετε! #MakeAmericaGreatAgain 	1/23/16 15:15	3688	1571	6.90991e+17
Μόλις άφησε το Sioux Center, Αϊόβα. Η ομιλία μου έγινε δεκτή. Πραγματικά υπέροχοι άνθρωποι! Συσκευασμένο σπίτι - υπερχείλιση! 	1/23/16 15:14	4102	1131	6.90991e+17
Μια υπέροχη ιστορία για τους ψηφοφόρους της Αϊόβα από @arappeport του @ NYTimes.http: //www.nytimes.com/politics/first-draft/2016/01/22/donald-trump-challenging-political-correctness-strikes-a- χορδή /? _ r = 0Ã ¥ ÃŠâ € ° Ã ›_ 	1/23/16 12:23	3038	1135	6.90948e+17
Η αποτυχία του @GlennBeck έχασε όλη την αξιοπιστία. Όχι μόνο απολύθηκε @ FOX, αλλά θα είχε ψηφίσει την Κλίντον έναντι του Μακέιν.https: //www.youtube.com/watch? V = xMKYftaeIJ4Ã ¥ ÃŠâ € ° Ã ›_ 	1/23/16 11:54	4646	2055	6.90941e+17
Με βάση τη σύγκρουση συμφερόντων και προκατάληψη του @ MegynKelly, δεν θα πρέπει να επιτρέπεται να είναι συντονιστής της επόμενης συζήτησης. 	1/23/16 11:52	7249	3034	6.9094e+17
Προχωρώντας προς την κομητεία Sioux, Αϊόβα, όπου το πλήθος είναι καταπληκτικό. Ο Δρ Robert Jeffress θα κάνει την εισαγωγή. Κάντε την Αμερική ξανά υπέροχη! 	1/23/16 11:50	4149	1140	6.9094e+17
Οι αριθμοί δημοσκόπησης του Ted Cruz είναι χαμηλοί. Επειδή γεννήθηκε στον Καναδά και ήταν, μέχρι πρόσφατα, Καναδός πολίτης, πολλοί πιστεύουν ότι δεν μπορεί να τρέξει! 	1/23/16 10:07	5406	1865	6.90914e+17
Βρίσκομαι στην Αϊόβα βλέποντας όλες αυτές τις ψεύτικες διαφημίσεις T.V. από τους άλλους υποψηφίους. Όλοι οι ταύροι, οι πολιτικοί είναι ομιλία και καμία δράση - δεν θα συμβεί! 	1/23/16 10:01	7774	2398	6.90912e+17
Το @ AnnCoulter ήταν καταπληκτικό. Θα κερδίσουμε και θα δημιουργήσουμε ισχυρά σύνορα, θα χτίσουμε έναν ΤΟΙΧΟ και το Μεξικό θα πληρώσει. Θα είμαστε υπέροχοι ξανά! 	1/23/16 9:45	6262	2247	6.90908e+17
Θα είμαι ο μεγαλύτερος πρόεδρος που παράγει θέσεις εργασίας στην αμερικανική ιστορία. # Trump2016 #VoteTrump  https://www.facebook.com/DonaldTrump/videos/10156559989840725/Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/oc480lwVQg 	1/23/16 8:57	8000	2960	6.90896e+17
"""@noamscheiber: Μειώστε σχεδόν 2000 πόντους από την αρχή του έτους, αλλά εξακολουθεί να ξεπερνά τις επενδύσεις της Wall Street στο Jeb. Η JEB θέλει Common Core "	1/23/16 8:35	3243	1071	6.90891e+17
"""@LukeBrinker: Ένα έτος από σήμερα. Pic.twitter.com/TcN6Z3XwyU"" "	1/23/16 8:32	7533	3295	6.9089e+17
Είμαι στην Αϊόβα. Θα κάνει δύο ομιλίες σήμερα. Καλή τύχη σε όλους τους υπέροχους λαούς στην ανατολική ακτή. Απολαύστε την ομορφιά της καταιγίδας! 	1/23/16 8:29	5379	1325	6.90889e+17
"""@TheSouthwasRite: @NRO ακύρωση της συνδρομής μου - εσείς είστε ηλίθιοι. @RealDonaldTrump θα είναι ο επόμενος πρόεδρος μας. # Trump2016 #RNC"" "	1/23/16 8:12	3370	1084	6.90885e+17
Ένα υπέροχο άρθρο από έναν συγγραφέα που το παίρνει πραγματικά. Είμαι για τους ανθρώπους και οι άνθρωποι είναι για μένα. # Τραμπ2016  http://republicannewswatch.com/wp/?p=13982Ã¥ÃŠ 	1/22/16 22:08	5542	2327	6.90733e+17
Είναι Cruz ειλικρινής; Βρίσκεται στο κρεβάτι με την Wall St. & χρηματοδοτείται από τη Goldman Sachs / Citi, δάνεια χαμηλού επιτοκίου. Χωρίς νομική αποκάλυψη και δεν πωλήθηκε ποτέ περιουσιακό στοιχείο. 	1/22/16 21:08	5405	2083	6.90718e+17
Ο Κρουζ δεν παραιτήθηκε από την καναδική του υπηκοότητα ως γερουσιαστής των ΗΠΑ, μόνο όταν άρχισε να αγωνίζεται για το #POTUS. Θα μπορούσε να είναι πρωθυπουργός του Καναδά. 	1/22/16 21:04	5978	2304	6.90717e+17
Ο Cruz λέει ότι υποστήριξα το TARP, το οποίο έδωσε 25 εκατομμύρια δολάρια στην Goldman Sachs, την τράπεζα που του δανείστηκε τα χρήματα που δεν αποκάλυψε. Μαριονέτα! 	1/22/16 20:34	5908	2047	6.90709e+17
Ο μόνος λόγος που δεν μου αρέσει ο @GlennBeck είναι ότι αρνήθηκα να κάνω την αποτυχημένη εκπομπή του - ρώτησε πολλές φορές. Πολύ λίγοι ακροατές - λυπημένοι! 	1/22/16 20:33	5847	2007	6.90709e+17
. @ Ο BrentBozell, ένας από τους lightweight της National Review, ήρθε στο γραφείο μου ζητώντας χρήματα σαν σκύλος. Γιατί δεν το λέει αυτό; 	1/22/16 20:32	4811	2033	6.90709e+17
Μόλις είδα τη διαφήμιση του Jeb όπου χρειαζόταν απεγνωσμένα τη μαμά για να τον βοηθήσει. Jeb --- η μαμά δεν μπορεί να σας βοηθήσει με το ISIS, τους Κινέζους ή με τον Πούτιν. 	1/22/16 20:02	10735	5069	6.90701e+17
Ο Τεντ Κρουζ πήρε μεγάλη επιτυχία μόλις κυκλοφόρησε η δημοσκόπηση του Reuters - τι συμβαίνει; Είναι δάνεια Goldman Sachs / Citi ή Καναδάς; 	1/22/16 18:58	4690	1736	6.90685e+17
Ο Rush Limbaugh είναι υπέροχος, το λέει όπως το βλέπει --- πραγματικά αξιότιμος άντρας! Ευχαριστώ Rush! # Τραμπ2016 	1/22/16 18:49	5872	1900	6.90683e+17
